timestamp,Current_Phase_Average_Mean,Active_Energy_Delivered_Received,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation,Pyranometer_1,Temperature_Probe_1,Temperature_Probe_2
2016/4/1 23:45,4.8373684883118,152166.6719,-0.174916133,1.3866666555405,21.733333587646,-3.157585621,228.80000305176,0,2.0,957.09997558594,0,99999.89844,37.152992248535,37.188800811768
2016/4/1 23:50,4.8377594947815,152166.6563,-0.175183073,1.0966666936874,21.523332595825,-3.060026646,249.13333129883,0,2.0,957.09997558594,0,99999.89844,92.096168518066,37.268779754639
2016/4/2 0:05,4.8391270637512,152166.6094,-0.17498973,0.24000000953674,21.673334121704,-3.593779325,283.23333740234,0,0.60000002384186,957.0,0,99999.89844,37.292045593262,37.281826019287
2016/4/2 0:10,4.8401222229004,152166.5938,-0.174952075,0.17333333194256,21.50333405,-4.072787285,288.60000610352,0,0.40000000596046,957.0,0,99999.89844,37.19603729,37.204528808594
2016/4/2 0:20,4.8425197601318,152166.5625,-0.174446046,0.23666667938232,21.306665420532,-3.561740637,45.0,0,0.40000000596046,956.94000244141,0,99999.89844,37.035320281982,37.081485748291
2016/4/2 0:25,4.8483786582947,152166.5469,-0.174936324,0.22333334386349,21.469999313354,-2.848648548,92.300003051758,0,0.5,956.87670898438,0,99999.89844,55.24023438,37.04239655
2016/4/2 0:30,4.8381843566895,152166.5313,-0.17477636,0.17000000178814,21.650001525879,-2.276571274,147.60000610352,0,0.40000000596046,956.79998779297,0,99999.89844,73.468360900879,37.031295776367
2016/4/2 0:35,4.8341507911682,152166.5156,-0.174752071,0.53333336114883,21.696666717529,-2.335645437,255.23333740234,0,1.1000000238419,956.79998779297,0,99999.89844,36.943767547607,37.007869720459
2016/4/2 0:40,4.8349199295044,152166.5,-0.17478092,1.9166666269302,21.446666717529,-2.547889471,223.0,0,3.9000000953674,956.87670898438,0,99999.89844,37.058498382568,37.072746276855
2016/4/2 0:45,4.8299369812012,152166.4844,-0.174592748,1.7699999809265,21.629999160767,-2.001019716,197.63333129883,0,2.9000000953674,956.91668701172,0,99999.89844,55.725654602051,37.367153167725
2016/4/2 0:50,4.8340940475464,152166.4688,-0.174472883,1.3500000238419,22.286666870117,-2.043353081,200.4666595,0,3.7000000476837,957.07000732422,0,99999.89844,37.733730316162,37.585762023926
2016/4/2 0:55,4.8351354598999,152166.4531,-0.174265698,0.99666666984558,22.510000228882,-2.611389399,207.69999694824,0,1.8999999761581,957.09997558594,0,99999.89844,37.811149597168,37.657264709473
2016/4/2 1:00,4.8354249000549,152166.4531,-0.174418226,1.0,22.569999694824,-2.909165859,200.30000305176,0,1.3999999761581,957.04663085938,0,99999.89844,56.04235458,37.641563415527
2016/4/2 1:05,4.8455677032471,152166.4375,-0.174834505,0.95999997854233,22.463333129883,-3.267524004,195.39999389648,0,1.3999999761581,957.0,0,99999.89844,55.935073852539,37.540073394775
2016/4/2 1:15,4.8417115211487,152166.4063,-0.174694538,0.44333335757256,22.136667251587,-4.107038975,205.39999389648,0,0.69999998807907,957.0,0,99999.89844,37.346488952637,37.248615264893
2016/4/2 1:20,4.8475251197815,152166.3906,-0.174676135,0.50333333015442,21.933332443237,-4.43111372,226.66667175293,0,1.1000000238419,956.95666503906,0,99999.89844,55.413982391357,37.097019195557
2016/4/2 1:30,4.839054108,152166.3594,-0.17411764,1.0333333015442,21.540000915527,-3.975934029,253.19999694824,0,1.3999999761581,956.92004394531,0,99999.89844,55.320957183838,36.992774963379
2016/4/2 1:35,4.8368153572083,152166.3438,-0.173990667,1.0133333206177,21.303333282471,-4.009672165,226.36666870117,0,1.3999999761581,956.90002441406,0,99999.89844,55.315338134766,36.977916717529
2016/4/2 1:40,4.8356466293335,152166.3281,-0.174273834,0.74333333969116,21.200000762939,-3.695026636,229.23333740234,0,1.0,956.90002441406,0,99999.89844,36.993057250977,36.929737091064
2016/4/2 1:45,4.840856552,152166.3125,-0.17425099,1.2133333683014,21.183334350586,-3.722607374,265.4333191,0,1.8999999761581,956.90002441406,0,99999.89844,55.152458190918,36.860721588135
2016/4/2 1:50,4.8380727767944,152166.2969,-0.174306273,0.65333336591721,20.909999847412,-4.144690037,265.83334350586,0,1.2000000476837,956.90002441406,0,99999.89844,73.357124328613,36.803504943848
2016/4/2 1:55,4.8394775390625,152166.2813,-0.174281448,0.30666667222977,20.716667175293,-4.395835876,218.0333405,0,0.60000002384186,956.90002441406,0,99999.89844,73.23486328,36.704235076904
2016/4/2 2:00,4.8320808410645,152166.2656,-0.174164608,0.3266666829586,20.513334274292,-4.64473629,297.63333129883,0,0.60000002384186,956.90002441406,0,99999.89844,36.581436157227,36.593425750732
2016/4/2 2:05,4.8348250389099,152166.25,-0.174096748,0.26000002026558,20.216667175293,-4.98006773,273.0666809,0,0.5,956.90002441406,0,99999.89844,54.712726593018,36.489944458008
2016/4/2 2:10,4.8385462760925,152166.25,-0.173702553,0.63999998569489,20.10000038,-4.306679249,213.43333435059,0,1.0,956.90002441406,0,99999.89844,36.39298248,36.430927276611
2016/4/2 2:15,4.8482627868652,152166.2344,-0.173996747,0.86666667461395,20.110000610352,-3.410591602,217.0333405,0,1.2000000476837,956.90002441406,0,99999.89844,36.376480102539,36.398036956787
2016/4/2 2:20,4.8387937545776,152166.2188,-0.17425181,0.75333333015442,20.140001296997,-3.387147903,219.30000305176,0,1.2000000476837,956.90002441406,0,99999.89844,36.416786193848,36.394420623779
2016/4/2 2:25,4.8123626708984,152166.2031,-0.173953459,0.98666667938232,19.956666946411,-3.558437347,208.33332824707,0,1.5,956.90002441406,0,99999.89844,54.750316619873,36.423137664795
2016/4/2 2:30,4.8244218826294,152166.1875,-0.173973933,0.63999998569489,19.909999847412,-3.483969212,142.83332824707,0,1.0,956.90002441406,0,99999.89844,73.030372619629,36.430347442627
2016/4/2 2:40,4.8304224014282,152166.1563,-0.174017414,0.45000001788139,20.309999465942,-3.17878437,233.69999694824,0,0.89999997615814,956.92669677734,0,99999.89844,72.879127502441,36.36319733
2016/4/2 2:45,4.8349795341492,152166.1406,-0.173553929,0.67666667699814,20.026666641235,-3.833187103,252.10000610352,0,0.89999997615814,957.0,0,99999.89844,54.548191070557,36.297122955322
2016/4/2 2:55,4.8437247276306,152166.1094,-0.174092278,0.53000003099442,19.523332595825,-3.793130875,225.43333435059,0,0.80000001192093,957.0,0,99999.89844,72.692443847656,36.175113677979
2016/4/2 3:00,4.8292632102966,152166.0938,-0.174028516,0.69333332777023,19.706666946411,-2.968208075,193.89999389648,0,1.1000000238419,957.0,0,99999.89844,36.145538330078,36.143676757812
2016/4/2 3:05,4.8389139175415,152166.0781,-0.174156338,0.78333330154419,20.236665725708,-2.502124548,202.30000305176,0,1.1000000238419,956.97998046875,0,99999.89844,36.134315490723,36.137706756592
2016/4/2 3:10,4.8360772132874,152166.0625,-0.174031779,0.72333335876465,20.173334121704,-3.093732834,219.86666870117,0,1.2999999523163,956.90002441406,0,99999.89844,36.159801483154,36.144412994385
2016/4/2 3:15,4.8328948020935,152166.0469,-0.174034461,0.75,19.726667404175,-3.762182713,210.0333405,0,1.1000000238419,956.90002441406,0,99999.89844,36.18383026,36.143379211426
2016/4/2 3:20,4.836697102,152166.0469,-0.173847377,0.66000002622604,19.5,-3.391766071,206.93333435059,0,1.0,956.84997558594,0,99999.89844,54.415184020996,36.098125457764
2016/4/2 3:25,4.8456816673279,152166.0313,-0.173587829,0.83333331346512,19.693332672119,-2.980747938,163.60000610352,0,1.1000000238419,956.8466797,0,99999.89844,36.114860534668,36.063312530518
2016/4/2 3:30,4.8090209960938,152166.0156,-0.173738003,0.87666666507721,20.09666634,-2.552956581,181.19999694824,0,1.2999999523163,956.90002441406,0,99999.89844,36.159488677979,36.093891143799
2016/4/2 3:35,4.8237318992615,152166.0,-0.173958123,0.87000000476837,20.130001068115,-3.049988508,215.23333740234,0,1.2999999523163,956.90002441406,0,99999.89844,91.038650512695,36.179767608643
2016/4/2 3:40,4.8282094,152165.9844,-0.173991725,1.2666666507721,19.673334121704,-3.237570047,173.83332824707,0,2.0,956.91668701172,0,99999.89844,36.305774688721,36.192901611328
2016/4/2 3:45,4.8354020118713,152165.9688,-0.174027175,1.3166667222977,20.056667327881,-2.459117651,164.5333405,0,2.0999999046326,957.0,0,99999.89844,72.98356628,36.302772521973
2016/4/2 3:50,4.8344402313232,152165.9531,-0.173849016,1.383333325,20.369998931885,-2.351905346,160.0,0,2.5999999046326,956.97332763672,0,99999.89844,54.825511932373,36.407878875732
2016/4/2 3:55,4.8344297409058,152165.9375,-0.174028531,1.2233333587646,20.626667022705,-2.423390865,176.30000305176,0,2.4000000953674,956.95666503906,0,99999.89844,73.156578063965,36.503631591797
2016/4/2 4:00,4.8294515609741,152165.9219,-0.173315987,1.2666666507721,20.696666717529,-2.825172901,187.43333435059,0,1.7000000476837,957.0,0,99999.89844,36.721782684326,36.604820251465
2016/4/2 4:05,4.8341808319092,152165.9063,-0.17361249,1.0766667127609,20.536666870117,-3.086100101,204.39999389648,0,1.6000000238419,957.0,0,99999.89844,55.041297912598,36.642051696777
2016/4/2 4:10,4.8313031196594,152165.8906,-0.173990741,1.1633332967758,20.39999962,-3.235517502,196.83332824707,0,1.8999999761581,957.0,0,99999.89844,73.308197021484,36.636775970459
2016/4/2 4:15,4.8331570625305,152165.875,-0.173972681,1.2566666603088,20.39999962,-3.09790206,185.93333435059,0,2.0999999046326,957.02331542969,0,99999.89844,55.053218841553,36.649738311768
2016/4/2 4:20,4.8358106613159,152165.8594,-0.173997432,1.2833333015442,20.469999313354,-3.070834398,174.89999389648,0,2.4000000953674,957.07666015625,0,99999.89844,55.106433868408,36.686626434326
2016/4/2 4:25,4.8409261703491,152165.8438,-0.174009427,1.1299999952316,20.569999694824,-2.818341732,162.23333740234,0,2.0,957.09997558594,0,99999.89844,36.904735565186,36.721343994141
2016/4/2 4:30,4.8493762016296,152165.8438,-0.173936114,1.3166667222977,20.60000038,-2.847044945,171.26666259766,0,1.8999999761581,957.03997802734,0,99999.89844,55.121425628662,36.708099365234
